time,ghi,DNI,dhi,Tdry,Tdew,rh,p,wspd,wdir,albedo
57600,0,626.0070368448834,-9900,32.545261700958335,19.82582092285,30.01977014543334,992.7999877929998,2.262619147708333,175.45602925617496,-9900
61200,0,81.32237148285834,-9900,29.632851600658338,17.690912564608333,30.008267561583327,992.7999877929998,2.8324552575666666,194.43233871460004,-9900
64800,0,0.0,-9900,22.331579049425002,12.496630350741668,30.04058647155834,991.8019358317332,2.2863061328666667,212.84822209676665,-9900
68400,0,0.0,-9900,18.063966433225,9.413709084199999,30.038782755524995,992.7999877929998,2.012043918175,199.75494003295833,-9900
72000,0,0.0,-9900,16.197038571049998,8.071291089075,30.050533930433332,992.7999877929998,0.691000257925,189.93000666300836,-9900
75600,0,0.0,-9900,15.268019596733332,7.433758497233334,30.046094258599997,992.7999877929998,1.5520097861583333,201.88469823202502,-9900
79200,0,0.0,-9900,13.959211985266668,6.457319895425001,30.053829987858332,992.7999877929998,1.587405567375,197.81987126668335,-9900
82800,0,0.0,-9900,12.059081792825,5.062303463624999,30.050329526258334,992.7999877929998,1.2389103211416668,211.48088200887506,-9900
86400,0,0.0,-9900,10.813611666366668,4.10612205665,30.056979020433328,992.7999877929998,1.3660810887916668,221.201011657725,-9900
90000,0,0.0,-9900,10.242476701733336,3.669633209708334,30.05582157770834,992.7999877929998,0.0,202.74521255492502,-9900
93600,0,0.0,-9900,10.030481259025002,3.5842599670083337,30.068658034016668,992.7999877929998,0.0,181.78419240317498,-9900
97200,0,0.0,-9900,10.018460512158333,3.5795146823000006,30.07192945480001,992.7999877929998,1.2135293285083335,178.31126042208334,-9900
100800,0,0.0,-9900,9.991630872099998,3.4885018865166675,30.06591065723333,992.7999877929998,1.2556058615416668,49.966802597041664,-9900
104400,0,0.0,-9900,9.387248675033332,3.0431286891249996,30.049671332050007,992.7999877929998,0.9801128506583332,110.29098431269999,-9900
108000,0,0.0,-9900,9.538826862975,3.1806289553583333,30.040386835725,992.7999877929998,1.4068618963166666,153.369726399575,-9900
111600,0,0.0,-9900,9.038194338483335,2.886337240533333,30.068774541233335,992.7999877929998,0.0,198.37510045369166,-9900
115200,0,383.10779539743334,-9900,10.246866226208333,3.7826133966416666,30.089110692333332,992.7999877929998,0.6780087550416667,145.53510375817498,-9900
118800,0,686.7520548502666,-9900,16.66461960475,8.467892328908333,30.102840741475003,992.7999877929998,2.6880842944000007,98.40356318155831,-9900
122400,0,752.6925964355584,-9900,20.358617305766668,11.13803569475,30.109229087850007,992.7999877929998,2.36637093625,133.72635205586667,-9900
126000,0,896.4603627523001,-9900,22.799331823991665,12.906402985258334,30.094719092041668,992.7999877929998,4.052199920016666,94.37390232086666,-9900
129600,0,904.3326009114585,-9900,23.708842754358333,13.556940158208333,30.059741655975,992.7999877929998,5.069545706116666,70.32990328471668,-9900
133200,0,898.2311045328669,-9900,25.51471598944167,14.858181476591666,30.03168535233333,992.7999877929998,4.4859769543,65.0192788442,-9900
136800,0,917.5710449218583,-9900,28.839876651758335,17.21973212561667,30.08411026000833,990.1333211263332,6.798367619508333,68.05086390176668,-9900
140400,0,853.4266001383498,-9900,30.93340460459167,18.6646604538,30.11563507716667,988.7999877929998,5.870515147841666,65.58629131317501,-9900
144000,0,685.8713378906333,-9900,31.77846256891667,19.276814301808333,30.086509704574997,989.9678497314749,4.552921950816667,73.82945251465001,-9900
147600,0,219.4679438273167,-9900,30.52068456014167,18.343283017474995,30.106970945991666,988.7999877929998,4.816474420325,62.14067554473334,-9900
151200,0,0.0,-9900,24.997830549866666,14.389358520508333,30.0987809499,989.6358439127915,1.1833349782999998,138.706451098125,-9900
154800,0,0.0,-9900,20.23683897653333,10.976319789900002,30.029612541199995,991.9744160970331,0.5426646471,261.98026911418333,-9900
158400,0,0.0,-9900,17.33111413320833,8.873575607941666,30.043975830066657,991.6250457763998,0.0,197.99890518189167,-9900
162000,0,0.0,-9900,14.810796499250001,7.1137153705000005,30.023702780416667,992.7999877929998,0.16758470236666667,139.72971026102502,-9900
165600,0,0.0,-9900,13.251351435991667,5.939168850591667,30.037757237749997,992.7999877929998,0.0,111.28833389281668,-9900
169200,0,0.0,-9900,12.087040503816667,5.031828045841666,30.036923885366665,992.7999877929998,0.7169129500750001,92.11400854587498,-9900
172800,0,0.0,-9900,12.61486641565,5.4979804754416675,30.030943393716665,992.7999877929998,1.8087368204,57.05733648936667,-9900
176400,0,0.0,-9900,12.657637914025,5.468818028783333,30.018323421475007,992.7999877929998,1.9132821857916669,50.942269484183335,-9900
180000,0,0.0,-9900,11.386192321783335,4.59808246295,30.034189701074997,992.7999877929998,1.0157736030666666,82.754159132625,-9900
183600,0,0.0,-9900,11.486611525216667,4.605372349425,30.023727575949994,992.7999877929998,3.0933346499916667,43.75406980515,-9900
187200,0,0.0,-9900,12.835031032558334,5.6080972353666665,30.020864327749994,992.7999877929998,1.6356712021,57.030465761825006,-9900
190800,0,0.0,-9900,13.505422433216667,6.1428820689500006,30.01468515395,992.7999877929998,6.961979031566666,49.81990877788334,-9900
194400,0,0.0,-9900,14.483309109983333,6.791779200233333,30.045720259358337,991.6246795654582,3.2793163160416667,67.00406034788334,-9900
198000,0,0.0,-9900,13.337721427275,5.953757643700001,30.020963668833332,992.7999877929998,2.8164654572916668,155.48867244024163,-9900
201600,0,20.877958973258334,-9900,13.303612550099999,6.028500119858333,30.04132223129166,992.7999877929998,2.3164582100333333,133.76516018063333,-9900
205200,0,630.6827290853,-9900,16.974170128516665,8.748535513875,30.051380157466667,992.7999877929998,4.882705837475,79.36383112270833,-9900
208800,0,195.93143844604165,-9900,21.733942985533332,12.14027508099167,30.051591237391666,992.7999877929998,3.877724579216667,62.75325671831667,-9900
212400,0,318.96488894025833,-9900,24.420283158616666,14.02006546655833,30.043721834833335,992.7999877929998,11.883851647374998,69.400679588325,-9900
216000,0,30.671182910616665,-9900,24.472790877025002,14.090898116433335,30.027331829058337,992.1333211263332,10.495416084925,64.78809897105835,-9900
219600,0,13.339768896508334,-9900,25.06694205600833,14.518625338866665,30.091353098558333,988.7999877929998,8.928267757083333,59.83559926350833,-9900
223200,0,0.6256937384666666,-9900,24.94853576024167,14.424690326058332,30.074223518366665,988.7999877929998,5.925106843308334,71.33597691853332,-9900
226800,0,0.0,-9900,25.35958592095,14.7325117588,30.06935596465,988.7999877929998,2.8740167537083336,44.41537117959166,-9900
230400,0,0.0,-9900,24.96610275905,14.380732138966666,30.058906237283328,988.7999877929998,2.9978981862416667,82.63788652420833,-9900
234000,0,0.0,-9900,23.519840240483337,13.437816858283334,30.070807933791666,988.7999877929998,2.9438015619916666,211.04393534860833,-9900
237600,0,0.0,-9900,23.27146848041667,13.060067733125,30.073335965474996,988.7999877929998,3.523516575491667,153.62634211902503,-9900
241200,0,0.0,-9900,22.644945621483334,12.614746888483332,30.082392374683337,988.7999877929998,1.9568820695083329,299.8010762532667,-9900
244800,0,0.0,-9900,22.23059320449167,12.209020058308333,28.203849474591667,988.7999877929998,1.01413781445,206.222468853,-9900
248400,0,0.0,-9900,20.548372904466664,11.2084962527,30.10940567651666,988.7999877929998,1.0343373815166668,203.18615468345,-9900
252000,0,0.0,-9900,18.962220827733336,10.024330774941667,30.11160723368334,988.7999877929998,1.8327251573500003,194.88411458334167,-9900
255600,0,0.0,-9900,18.0740056038,9.366334199908332,30.037324110650005,991.8071238200082,3.056090325125,202.76063156129166,-9900
259200,0,0.0,-9900,17.57899570465,9.013177553816668,30.07022412618333,990.6196492513332,2.883402824408334,200.18489201864168,-9900
262800,0,0.0,-9900,16.79998079935,8.510729312908333,30.041138013199998,991.1335957845332,1.9800750911083334,186.246337890625,-9900
266400,0,0.0,-9900,16.30951126415833,8.104329903925,30.109924316433336,988.7999877929998,2.141665359333333,198.63247807821665,-9900
270000,0,0.0,-9900,16.12034257254167,7.958722392725001,30.067183971400002,990.8246917724832,1.5297690034,201.72524515788334,-9900
273600,0,0.0,-9900,16.051401217791668,7.865806261708333,30.026642640391668,992.1333211263332,0.9739688870833335,159.69163163503333,-9900
277200,0,0.0,-9900,15.588226000483337,7.584517796824998,30.065379937483332,990.9817657470999,2.1439233819666663,99.70340283711666,-9900
280800,0,0.0,-9900,14.464023431141669,6.862914244341668,30.045653661083332,991.6467539469664,1.0746129949833332,143.7875067393,-9900
284400,0,10.497894128166665,-9900,12.168512741724998,5.140328566249999,30.021682739258335,992.7999877929998,0.0,145.71012560526665,-9900
288000,0,479.552712758375,-9900,12.945535659783332,5.771880110091666,30.047205924991673,992.7999877929998,1.6994116306166667,253.35188939173335,-9900
291600,0,776.3660380045584,-9900,20.427785078683335,11.204797188433334,30.06328503290001,992.7999877929998,1.2273808320416666,47.10802936553333,-9900
295200,0,872.585479736325,-9900,24.509109973908338,14.1141119798,30.0710606575,992.7999877929998,2.684496283525,75.83902533849168,-9900
298800,0,916.9884033203166,-9900,25.9367222786,15.157172520966668,30.069348017375006,992.7999877929998,2.3550903474166662,207.5486405690583,-9900
302400,0,935.2053527831918,-9900,28.385159969325002,16.882883548733336,30.047809441891673,992.7999877929998,1.5166682104333333,176.1818866729583,-9900
306000,0,935.6760457356917,-9900,30.202864646908335,18.141487757366665,30.01884969075,992.7999877929998,3.589223523941667,296.3918889363584,-9900
309600,0,906.5200907389334,-9900,32.128710269916674,19.58065096538333,30.041886011775002,991.7999877929998,3.221196969358333,279.69498189290834,-9900
313200,0,832.1403147379501,-9900,34.700418790175,21.373449325566664,30.107897599541673,989.1333211263332,2.9392808824666665,285.17920303345,-9900
316800,0,655.4518280029416,-9900,36.18663692474167,22.372004350024998,30.108683745074995,988.7999877929998,2.320618162566667,171.57057412465,-9900
320400,0,215.822765986125,-9900,33.377732117966666,20.34471352895,30.10989570619167,988.7999877929998,0.847010885675,200.49946467081665,-9900
324000,0,0.0,-9900,26.308446566249998,15.349381287891667,30.072255293533335,990.6386006673498,1.8943399488833332,219.4826520284083,-9900
327600,0,0.0,-9900,20.64342800775833,11.288433154433335,30.017084439599998,992.7999877929998,2.833414534733334,199.70906575521667,-9900
331200,0,0.0,-9900,18.185309251158333,9.445648749666667,30.034592151625002,992.7999877929998,1.58058903615,201.29599761962504,-9900
334800,0,0.0,-9900,16.636226971941667,8.322657346741666,30.046404679616668,992.7999877929998,0.2743240296833333,194.1635068257667,-9900
338400,0,0.0,-9900,15.047900517774998,7.247702201208333,30.060566584283333,992.7999877929998,1.1613107323666667,192.38393529255833,-9900
342000,0,0.0,-9900,13.985130469008332,6.487803459166667,30.066803296391658,992.7999877929998,0.4844451546666666,213.27490361531662,-9900
345600,0,0.0,-9900,12.546748956033333,5.3497790892833335,30.06322924294167,992.7999877929998,0.21180593967500003,246.81068166098336,-9900
349200,0,0.0,-9900,11.982567946125002,5.028165102008333,30.06360673904167,992.7999877929998,2.3368790745749997,231.38713272411658,-9900
352800,0,0.0,-9900,11.799547672266668,4.8016209602333335,30.067679723116658,992.7999877929998,0.3578866024833333,29.424698829658336,-9900
356400,0,0.0,-9900,10.464238166816665,3.86672691505,30.08000183104166,992.7999877929998,0.336350162825,57.36907378833334,-9900
360000,0,0.0,-9900,9.461696227383333,3.2193861802583332,30.09267091750834,992.7999877929998,0.255826527875,77.28361658255,-9900
363600,0,0.0,-9900,8.863718032841666,2.7478369871749995,30.08939647675834,992.7999877929998,1.11213519175,157.70806106428333,-9900
367200,0,0.0,-9900,8.995891729974998,2.8199268778166666,30.093458334575,992.7999877929998,2.847138610983333,82.24189464250834,-9900
370800,0,44.9504553477,-9900,8.826865831991668,2.7098212043416665,30.099056879666666,992.7999877929998,3.789707218608333,47.46797998746667,-9900
374400,0,543.7829157511417,-9900,10.448266744608333,3.918593565625,30.104654788966666,992.7999877929998,4.077406128241667,67.52572536469167,-9900
378000,0,789.7573140462333,-9900,16.14885695775833,8.139680624,30.01165739695833,996.6460978190415,1.369215180475,185.92751375833328,-9900
381600,0,888.0342152913332,-9900,20.556007385249995,11.314204136533332,30.019456227625003,996.7999877929998,3.2656065535333334,89.70645650227499,-9900
385200,0,933.1519775390667,-9900,22.233238538091666,12.529983997350001,30.02628231048334,996.7999877929998,4.684280306108334,81.49004840851666,-9900
388800,0,953.1966298421165,-9900,24.569577217099994,14.204490025858334,30.11043071747501,993.1333211263332,5.012756268183334,62.769806861883325,-9900
392400,0,950.296574910475,-9900,26.698533376066667,15.712337493891667,30.07918389639167,992.7999877929998,3.976834615075001,87.12832069399167,-9900
396000,0,926.7754007975251,-9900,30.675268967933334,18.549000740041667,30.051625251774997,992.7999877929998,2.947918812433333,94.45054880777498,-9900
399600,0,789.6697387695416,-9900,34.79599857330833,21.479977607725,30.028402328508335,992.7999877929998,2.5196274121499997,104.96041297912501,-9900
403200,0,247.50973939895002,-9900,34.319524765025,21.05451091131667,30.024416605633338,992.7999877929998,2.0453030069666664,97.62092463174167,-9900
406800,0,223.91912166278334,-9900,32.01909939446666,19.4562292099,30.02462530135833,992.7999877929998,1.5716413427166664,241.34482145308334,-9900
410400,0,0.0,-9900,27.43433094025833,16.151450395574997,30.031579971316663,992.7999877929998,1.2242372035999998,104.41985829671665,-9900
414000,0,0.0,-9900,22.195692698166667,12.515592177716664,30.049763043708335,992.7999877929998,1.9553032120083333,100.76737467448332,-9900
417600,0,0.0,-9900,20.089043140408332,10.757912238449999,30.069649060558337,992.7999877929998,0.520876785125,145.73450152079997,-9900
421200,0,0.0,-9900,17.355584780375,9.000777244583334,30.080339749641663,992.7999877929998,0.131221622225,199.28925577799166,-9900
424800,0,0.0,-9900,15.52883712450833,7.616357644391666,30.085359891233335,992.7999877929998,0.44792257000833335,198.30780156454168,-9900
428400,0,0.0,-9900,14.704853932066664,6.956261634833333,30.08409198126667,992.7999877929998,0.2809591343,221.93240308761668,-9900
432000,0,0.0,-9900,14.035574992483335,6.411632696791667,30.079725742333334,992.7999877929998,1.7287862698166665,216.78485526642507,-9900
435600,0,0.0,-9900,13.399511178333334,6.020910620691666,30.067562421175,992.7999877929998,0.16407181819166666,263.1442553202333,-9900
439200,0,0.0,-9900,12.327491124466667,5.250885089233333,30.058960914599997,992.7999877929998,0.7069367220083334,77.902760505675,-9900
442800,0,0.0,-9900,11.314330498383333,4.465385357541667,30.05918041865,992.7999877929998,0.09252681335,42.370314101383336,-9900
446400,0,0.0,-9900,10.884318510691669,4.200452109183334,30.05172602335,992.7999877929998,0.544915139675,113.84620555240001,-9900
450000,0,0.0,-9900,11.852078437816667,4.868921120958334,30.048658847791668,992.7999877929998,0.9197937262583333,63.02222045263334,-9900
453600,0,0.0,-9900,11.903895298641666,4.921115676566667,30.038197994225005,992.7999877929998,3.5470059364999997,56.435767173758336,-9900
457200,0,2.245637416841667,-9900,11.071283102033332,4.33015590905,30.04397583006667,992.7999877929998,1.9363716045916666,79.59730418524167,-9900
460800,0,465.71419676144995,-9900,11.480115095791666,4.677294373516665,30.068903923058333,992.7999877929998,2.2466879387666667,126.49845345815002,-9900
464400,0,435.57350468636673,-9900,16.747716029474997,8.561941583958333,30.065619150791672,992.7999877929998,3.1850689450916665,62.06235074996666,-9900
468000,0,216.30547716220835,-9900,20.168844381975,11.015389839816669,30.0856684049,992.7999877929998,2.992231696841666,185.58523464203336,-9900
471600,0,39.45609826594167,-9900,21.001688162491664,11.600863695141667,30.081250985458336,992.7999877929998,3.964536627141667,118.52727512021666,-9900
475200,0,277.89441616336666,-9900,24.744736830399997,14.29570388795,30.053144931791664,992.7999877929998,1.9523248771916668,105.06717522938334,-9900
478800,0,619.0964164733917,-9900,28.35697380701667,16.879501183816668,30.048440615358334,991.6232757568665,3.143024474383333,82.99541409810833,-9900
482400,0,287.66386540729167,-9900,30.377925554899992,18.236131509150002,30.07749938965834,989.9509887695582,3.6358829538166666,127.183101018275,-9900
486000,0,97.55285151798334,-9900,29.985510031375004,17.956643104558335,30.08860492705,988.7999877929998,1.9760918865500001,119.86551284791666,-9900
489600,0,11.587802290916665,-9900,28.78168042500833,17.073606491083332,30.07958428064167,988.7999877929998,0.5247176612333333,86.50885232288334,-9900
493200,0,0.0,-9900,25.804753939316665,15.040610551833334,30.078880468991667,988.7999877929998,0.0,141.86763636269166,-9900
496800,0,0.0,-9900,23.93386967976667,13.542417049416668,30.077947457625005,988.7999877929998,0.0,146.39299519857502,-9900
500400,0,0.0,-9900,21.917852401741666,12.093071619675,30.0757300059,988.7999877929998,0.15492757161666668,241.03965504964165,-9900
504000,0,0.0,-9900,20.47337945303333,11.016322692241665,30.090533256516668,988.7999877929998,0.120075603325,237.68771870932505,-9900
507600,0,0.0,-9900,19.40185006459167,10.371119658158333,30.08107439679166,988.7999877929998,1.3346806367166668,183.7730903625583,-9900
511200,0,0.0,-9900,18.488015174866664,9.766498168316668,30.080323060366666,988.7999877929998,0.7568030084166666,211.94833628337497,-9900
514800,0,0.0,-9900,18.413220087691666,9.717596848808332,30.078523794800002,988.7999877929998,1.1905237833666666,214.81466674804167,-9900
518400,0,0.0,-9900,18.537954012558334,9.681528250375,30.05471865336666,988.7999877929998,3.5873688459416666,199.7539621988917,-9900
522000,0,0.0,-9900,18.934904893233334,9.974486192075,30.05260372162499,988.7999877929998,3.677530725791667,219.52323341370004,-9900
525600,0,0.0,-9900,18.922681013741663,10.143852869683332,30.063372929899995,988.7999877929998,0.6502989033916666,126.28677395979167,-9900
529200,0,0.0,-9900,16.887300968175,8.509251197175002,30.064345677708335,988.7999877929998,0.8628235757249999,179.79710451763333,-9900
532800,0,0.0,-9900,15.389260053633334,7.4160164197250005,30.06357272464167,988.7999877929998,2.9614152188166667,195.71960830689167,-9900
536400,0,0.0,-9900,14.474639654158336,6.847848574325,30.071534315741673,988.7999877929998,1.1649613777833334,201.56704076131666,-9900
540000,0,0.0,-9900,13.114978472391668,5.819424072900001,30.080870310458334,988.7999877929998,0.05187230309166666,198.21486806869999,-9900
543600,0,0.689215580625,-9900,11.910533507666669,4.996433575949999,30.093203544625002,988.7999877929998,0.30616798500833337,240.73112932840002,-9900
547200,0,399.79248174031676,-9900,12.112741311375002,5.1651510397500005,30.047811667125,991.4625091552998,0.22430400053333333,163.827487309775,-9900
550800,0,572.2575556437,-9900,19.490241924933333,10.519198218966666,30.027312596625006,992.7999877929998,0.0,247.09340540567499,-9900
554400,0,621.8290964762333,-9900,24.276192029308334,13.975010712958332,30.036934375766673,992.7999877929998,0.4441910038416667,174.84347089131666,-9900
558000,0,318.4552138646417,-9900,26.409949620558336,15.452648560200002,30.034870147708332,992.7999877929998,4.206882556291666,72.47726217905834,-9900
561600,0,609.6442464192666,-9900,26.191045602158336,15.313302755358336,30.07763910293333,989.7618255615498,2.6643240501416665,136.668415069575,-9900
565200,0,399.15779113768326,-9900,28.957963625599998,17.268287022916663,30.08197498320833,988.7999877929998,2.7456979155583334,154.91397349040832,-9900
568800,0,639.8188807169834,-9900,31.321673075358333,18.99456516901667,30.066609700525003,988.7999877929998,2.0298506294750003,179.23254585265832,-9900
572400,0,601.5702463785834,-9900,34.69578138985833,21.353188832608335,30.066678206099997,988.7999877929998,2.625080645075,90.390402476,-9900
576000,0,457.59547170002503,-9900,35.29499022165833,21.7483086586,30.061687946308336,988.7999877929998,3.528950730966667,75.980223019925,-9900
579600,0,74.00658135363334,-9900,31.671576817833337,19.15600172679167,30.063565731066664,988.7999877929998,2.9915334930083333,41.55751220383333,-9900
583200,0,0.0,-9900,25.82899777095,14.975296894716665,30.074495792416666,988.7999877929998,3.3091489473916664,116.77616781990834,-9900
586800,0,0.0,-9900,22.012642542525,12.271846373875,30.082312266041658,988.7999877929998,1.5305513739499998,67.57076414426666,-9900
590400,0,0.0,-9900,19.2576355934,10.240127245608333,30.095043977083336,988.7999877929998,0.0,135.79938062031667,-9900
594000,0,0.0,-9900,17.52668444315,8.9915055434,30.09944486619167,988.7999877929998,0.7626936982000001,197.19127400715,-9900
597600,0,0.0,-9900,15.951051473633335,7.908386270208335,30.105044682850004,988.7999877929998,0.26224805911666665,216.41542180379167,-9900
601200,0,0.0,-9900,16.08596205710833,7.940609415366666,30.105836709341663,988.7999877929998,0.35396178066666667,127.02188634873333,-9900
604800,0,0.0,-9900,16.302583456025,8.068550864841667,30.10932000475833,988.7999877929998,0.3360038499083333,249.10526275634172,-9900
608400,0,0.0,-9900,15.967127799974998,7.722269018491666,30.097839832283327,988.7999877929998,2.26475391785,176.85129055875834,-9900
612000,0,0.0,-9900,15.554415702816668,7.614065130558335,30.107603708899997,988.7999877929998,2.4452642128,69.33328358333333,-9900
615600,0,0.0,-9900,14.829636096958334,7.077219684916667,30.091818809499998,988.7999877929998,1.5764227608750003,163.85152753195837,-9900
619200,0,0.0,-9900,14.636414925258334,6.940117398900001,30.078644752491673,988.7999877929998,1.8319749174083333,60.85644419986668,-9900
622800,0,0.0,-9900,14.465188026433331,6.866378307333332,30.063339392324995,988.7999877929998,0.780341178175,123.41248861948333,-9900
626400,0,0.0,-9900,14.6506175995,6.94497923055,30.069048881516668,988.7999877929998,2.2765860806083333,67.51001262665,-9900
630000,0,0.0,-9900,14.449854850774999,6.905781030658333,30.075139045700002,988.7999877929998,1.4840483069333334,60.336972554525,-9900
633600,0,0.0,-9900,14.319556236275,6.769164800641666,30.08803542455834,988.7999877929998,0.9619549413499998,92.95110066731668,-9900
637200,0,6.026882585133333,-9900,15.23170479139167,7.439239263533334,30.10501098634167,988.7999877929998,0.5418250560750001,179.70926094055832,-9900
640800,0,54.03254556160001,-9900,18.818407694491665,10.031835397075001,30.11467933655,988.7999877929998,1.0835197965333332,88.99088605245832,-9900
644400,0,273.0295206705833,-9900,22.186343034125002,12.425424019483332,30.102164586375,988.7999877929998,3.2603212793583336,68.011764208475,-9900
648000,0,301.6989662498167,-9900,25.916072845450003,15.107991615916667,30.06860081355833,988.7999877929998,4.986371904616667,60.0352748235,-9900
651600,0,142.10828629135,-9900,26.3236743609,15.399488608025,30.021483103433336,988.7999877929998,6.091637531916667,69.52168560028333,-9900
655200,0,1.4548401832583335,-9900,27.535350481658337,16.220379432041668,30.029990514125,987.9482727051081,4.244159837575,63.40768337250834,-9900
658800,0,57.33805723985,-9900,27.49940379460833,16.212558507916665,30.1028087934,984.7999877929998,2.491168290375,95.19905229409166,-9900
662400,0,16.17344863464167,-9900,27.31879043579167,16.077234586075,30.106590429941672,984.7999877929998,1.9092565774916668,52.49801802635,-9900
666000,0,1.14669036865,-9900,25.485091050466664,14.774598757433331,30.102859814983336,984.7999877929998,0.6393859721666667,54.3290095739,-9900
669600,0,0.0,-9900,23.615293979658333,13.304825067525,30.11190144223333,984.7999877929998,1.9959479868499999,128.708758552875,-9900
673200,0,0.0,-9900,22.744955857591666,12.651283423100002,30.11052338281667,984.7999877929998,2.392412086333333,180.02075576782502,-9900
676800,0,0.0,-9900,21.60501543679167,11.893538316091666,30.08827368418334,985.9905751546498,0.5692600235416666,36.70693890254166,-9900
680400,0,0.0,-9900,19.699740091966667,10.569792350125,30.068706830358337,986.5948181152581,0.6016411582666668,92.84562587737499,-9900
684000,0,0.0,-9900,17.33653235435,8.706887880958332,30.11650307973333,984.7999877929998,0.0,159.192400614425,-9900
687600,0,0.0,-9900,15.907657623283335,7.853088895483332,30.105451424899996,984.7999877929998,0.05488318701666667,185.60064125060003,-9900
691200,0,0.0,-9900,15.696516911191665,7.688855449358336,30.088773250558337,984.7999877929998,1.2697665418166666,128.44968938828333,-9900
694800,0,0.0,-9900,14.83522542316667,7.091372847541667,30.068772157025,984.7999877929998,0.0,200.41251150767502,-9900
698400,0,0.0,-9900,14.333360989891666,6.662391940749999,30.046061833708333,984.7999877929998,1.287984251975,119.020028769975,-9900
702000,0,0.0,-9900,14.257325887683335,6.622165282575,30.044525305433336,984.7999877929998,0.9906290993083333,165.36518024529167,-9900
705600,0,0.0,-9900,14.673618078225,6.960033774375,30.03713703156666,984.7999877929998,0.6494444509333334,115.16728492577501,-9900
709200,0,0.0,-9900,14.808624188099998,7.065914471941667,30.029400984449996,984.7999877929998,0.9442008832999998,83.46376132965001,-9900
712800,0,0.0,-9900,14.537717580791666,6.808696587883333,30.029672781625,984.7999877929998,1.438407351583333,69.27140861749167,-9900
716400,0,0.5531268219166666,-9900,13.884493748341667,6.373254338900001,30.027897834766662,984.7999877929998,1.200531085325,165.32995770624166,-9900
720000,0,2.8870746692083333,-9900,14.457236607866667,6.846929470691666,30.047965049741663,984.7999877929998,3.6072944601416665,152.86542701720833,-9900
723600,0,375.087236205725,-9900,18.535327752433332,9.784189462666665,30.063279310866665,984.7999877929998,4.0209750831083335,155.44822374980836,-9900
727200,0,145.08476287125833,-9900,23.523084322608337,13.398093541458332,30.067785104124997,984.7999877929998,11.943758726125003,168.2376645406,-9900
730800,0,310.7704366544833,-9900,25.133406003308334,14.502269983283332,30.03287474315,984.7999877929998,13.082394361491668,175.794356028225,-9900
734400,0,560.7154687196166,-9900,26.180292447408334,15.248690923058334,30.049414952575003,983.1333211263332,17.322789112725,180.738957722975,-9900
738000,0,364.3191469510418,-9900,27.019034703566664,15.90571689605,30.06671524049167,980.7999877929998,17.7877500852,183.2826588948667,-9900
741600,0,6.489479757224999,-9900,26.839999675766673,15.703095038725001,30.01920413970834,980.7999877929998,16.682086626700002,187.92842356363334,-9900
745200,0,10.708561420441667,-9900,25.767158826174995,14.946291446683333,30.020495414725005,980.7999877929998,17.121756076808335,196.59501393635833,-9900
748800,0,22.694150686266664,-9900,24.958671887716665,14.374119281766665,27.941598057749996,979.6054433187164,18.155281941091665,199.06498718262503,-9900
